Order_Id,Order_Date,Order_Status,Order_Region,Market,ISO3,Customer_Segment,Product_Id,Product_Name,Category_Name,Product_Price,Shipping_Date,Shipping_Mode,Shipment(real),Shipment(scheduled),Delivery_Status,Payment_Type,Item_Price,Item_Quantity,Sales,Profit_Capped
23816,2015-12-14,CLOSED,Eastern Asia,Pacific Asia,CHN,Home Office,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-12-16,Standard Class,2,4,Advance shipping,CASH,130,1,129.99001,24.18
33851,2016-05-09,COMPLETE,South of  USA,USCA,USA,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-05-11,Standard Class,2,4,Advance shipping,DEBIT,130,1,129.99001,-24.7
59608,2017-05-20,COMPLETE,South America,LATAM,BRA,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2017-05-24,Standard Class,4,4,Shipping on time,DEBIT,130,1,129.99001,43.94
31320,2016-04-02,CLOSED,East of USA,USCA,USA,Home Office,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-04-08,Second Class,6,2,Late delivery,CASH,60,3,179.97,-107.12
65350,2017-08-11,CLOSED,Northern Europe,Europe,GBR,Consumer,671,Cleveland Golf Collegiate My Custom Wedge 588,Women's Golf Clubs,209.99,2017-08-17,Standard Class,6,4,Late delivery,CASH,210,1,209.99001,27.56
10230,2015-05-30,COMPLETE,South America,LATAM,BRA,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-06-05,Standard Class,6,4,Late delivery,DEBIT,300,1,299.98001,0.0
39965,2016-08-06,COMPLETE,West of USA,USCA,USA,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-08-12,Standard Class,6,4,Late delivery,DEBIT,400,1,399.98001,49.0
53501,2017-02-19,COMPLETE,Central America,LATAM,MEX,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-02-21,Second Class,2,2,Shipping on time,DEBIT,50,3,150.0,17.06
19708,2015-10-15,CLOSED,Northern Europe,Europe,GBR,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-10-19,Standard Class,4,4,Shipping on time,CASH,50,4,200.0,-158.4
13276,2015-07-13,PROCESSING,Southern Europe,Europe,ESP,Corporate,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2015-07-15,Standard Class,2,4,Advance shipping,TRANSFER,100,2,199.98,12.3
1822,2015-01-27,COMPLETE,Central America,LATAM,SLV,Home Office,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2015-01-29,First Class,2,1,Late delivery,DEBIT,40,3,119.97,-80.62
43405,2016-09-25,PENDING_PAYMENT,West Asia,Pacific Asia,TUR,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-10-01,Standard Class,6,4,Late delivery,PAYMENT,50,3,149.94,1.32
18845,2015-10-03,COMPLETE,Southern Europe,Europe,PRT,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-10-09,Standard Class,6,4,Late delivery,DEBIT,200,1,199.99001,41.5
54907,2017-03-12,COMPLETE,Central America,LATAM,GTM,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-03-14,First Class,2,1,Late delivery,DEBIT,50,1,50.0,20.24
59131,2017-05-13,COMPLETE,South America,LATAM,VEN,Corporate,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-05-15,Standard Class,2,4,Advance shipping,DEBIT,300,1,299.98001,32.62
29576,2016-03-07,CLOSED,Southeast Asia,Pacific Asia,THA,Corporate,564,Nike Men's Deutschland Weltmeister Winners Bl,Girls' Apparel,30.0,2016-03-09,Standard Class,2,4,Advance shipping,CASH,30,5,150.0,69.46
10254,2015-05-30,PENDING_PAYMENT,South America,LATAM,BRA,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-06-04,Standard Class,5,4,Late delivery,PAYMENT,400,1,399.98001,85.0
53031,2017-02-13,COMPLETE,Caribbean,LATAM,CUB,Home Office,703,Top Flite Women's 2014 XL Hybrid,Golf Apparel,19.99,2017-02-15,Standard Class,2,4,Advance shipping,DEBIT,20,5,99.95,-36.88
32734,2016-04-22,PROCESSING,US Center,USCA,USA,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-04-27,Standard Class,5,4,Late delivery,TRANSFER,300,1,299.98001,68.88
18235,2015-09-24,PENDING_PAYMENT,Western Europe,Europe,CHE,Home Office,565,adidas Youth Germany Black/Red Away Match Soc,Girls' Apparel,70.0,2015-09-30,Standard Class,6,4,Late delivery,PAYMENT,70,1,70.0,28.13
42753,2016-09-16,COMPLETE,West Asia,Pacific Asia,TUR,Home Office,276,Under Armour Women's Ignite Slide,Electronics,31.99,2016-09-20,Standard Class,4,4,Shipping on time,DEBIT,32,1,31.99,9.19
69775,2017-10-15,COMPLETE,Western Europe,Europe,DEU,Consumer,1349,Web Camera,Cameras,452.04,2017-10-17,First Class,2,1,Late delivery,DEBIT,452,1,452.04001,184.23
59676,2017-05-21,PROCESSING,Central America,LATAM,GTM,Corporate,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-05-23,Standard Class,2,4,Advance shipping,TRANSFER,300,1,299.98001,-237.58
53590,2017-02-21,PENDING,Central America,LATAM,MEX,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2017-02-27,Second Class,6,2,Late delivery,TRANSFER,50,5,249.89999,110.21
14167,2015-07-26,PENDING_PAYMENT,Western Europe,Europe,FRA,Corporate,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-07-29,Standard Class,3,4,Advance shipping,PAYMENT,300,1,299.98001,47.92
9787,2015-05-23,PENDING_PAYMENT,South America,LATAM,VEN,Corporate,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-05-26,Standard Class,3,4,Advance shipping,PAYMENT,300,1,299.98001,89.63
37947,2016-07-07,CLOSED,US Center,USCA,USA,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-07-10,Standard Class,3,4,Advance shipping,CASH,400,1,399.98001,140.84
33510,2016-05-04,PENDING_PAYMENT,West of USA,USCA,USA,Consumer,906,Team Golf Tennessee Volunteers Putter Grip,Accessories,24.99,2016-05-10,Second Class,6,2,Late delivery,PAYMENT,25,1,24.99,11.39
51880,2017-01-27,COMPLETE,South America,LATAM,PER,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2017-01-27,Same Day,0,0,Shipping on time,DEBIT,50,3,149.94,15.93
22932,2015-12-01,SUSPECTED_FRAUD,Oceania,Pacific Asia,AUS,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2015-12-04,Standard Class,3,4,Shipping canceled,TRANSFER,100,2,199.98,80.35
31588,2016-04-06,COMPLETE,East of USA,USCA,USA,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-04-10,Second Class,4,2,Late delivery,DEBIT,400,1,399.98001,31.68
61256,2017-06-13,PENDING_PAYMENT,South America,LATAM,CHL,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2017-06-15,Second Class,2,2,Shipping on time,PAYMENT,200,1,199.99001,-4.65
26389,2016-01-21,ON_HOLD,Oceania,Pacific Asia,AUS,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2016-01-26,Standard Class,5,4,Late delivery,DEBIT,200,1,199.99001,1.94
55090,2017-03-15,PENDING_PAYMENT,Central America,LATAM,NIC,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2017-03-21,Standard Class,6,4,Late delivery,PAYMENT,40,1,39.99,-8.05
1333,2015-01-20,COMPLETE,Central America,LATAM,MEX,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-01-22,First Class,2,1,Late delivery,DEBIT,60,5,299.95001,102.36
62084,2017-06-25,PENDING_PAYMENT,Western Europe,Europe,FRA,Home Office,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2017-06-30,Second Class,5,2,Late delivery,PAYMENT,400,1,399.98001,45.5
12332,2015-06-30,COMPLETE,Western Europe,Europe,FRA,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-07-03,Standard Class,3,4,Advance shipping,DEBIT,50,4,200.0,10.08
58977,2017-05-10,PENDING_PAYMENT,Caribbean,LATAM,DOM,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2017-05-13,Standard Class,3,4,Advance shipping,PAYMENT,400,1,399.98001,132.13
59829,2017-05-23,PENDING_PAYMENT,Caribbean,LATAM,HTI,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2017-05-28,Standard Class,5,4,Late delivery,PAYMENT,200,1,199.99001,52.8
39924,2016-08-05,PENDING_PAYMENT,East of USA,USCA,USA,Home Office,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-08-10,Standard Class,5,4,Late delivery,PAYMENT,50,5,249.89999,18.47
63913,2017-07-21,COMPLETE,Western Europe,Europe,DEU,Consumer,777,Bag Boy M330 Push Cart,Golf Gloves,79.99,2017-07-25,Standard Class,4,4,Shipping on time,DEBIT,80,3,239.97,70.57
39623,2016-08-01,COMPLETE,US Center,USCA,USA,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-08-05,Second Class,4,2,Late delivery,DEBIT,300,1,299.98001,131.03
74931,2017-12-29,PENDING_PAYMENT,Southeast Asia,Pacific Asia,IDN,Consumer,1353,Porcelain crafts,Crafts,461.48,2017-12-31,Standard Class,2,4,Advance shipping,PAYMENT,461,1,461.48001,33.3
44298,2016-10-08,COMPLETE,North Africa,Africa,MAR,Home Office,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-10-12,Standard Class,4,4,Shipping on time,DEBIT,400,1,399.98001,159.79
46935,2016-11-16,PENDING_PAYMENT,West Africa,Africa,NGA,Consumer,778,Bag Boy Beverage Holder,Golf Gloves,24.99,2016-11-22,Second Class,6,2,Late delivery,PAYMENT,25,2,49.98,15.02
32621,2016-04-21,CLOSED,East of USA,USCA,USA,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-04-23,Second Class,2,2,Shipping on time,CASH,60,3,179.97,54.75
56093,2017-03-29,COMPLETE,Central America,LATAM,MEX,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-03-31,First Class,2,1,Late delivery,DEBIT,60,5,299.95001,-51.05
5882,2015-03-27,PENDING_PAYMENT,Central America,LATAM,MEX,Consumer,642,Columbia Men's PFG Anchor Tough T-Shirt,Shop By Sport,30.0,2015-03-30,Second Class,3,2,Late delivery,PAYMENT,30,2,60.0,7.82
7791,2015-04-24,PENDING_PAYMENT,Central America,LATAM,MEX,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-04-26,Standard Class,2,4,Advance shipping,PAYMENT,130,1,129.99001,19.11
41189,2016-08-24,ON_HOLD,US Center,USCA,USA,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-08-24,Same Day,0,0,Shipping on time,DEBIT,50,1,50.0,1.81
16379,2015-08-28,PENDING_PAYMENT,Western Europe,Europe,BEL,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-09-02,Standard Class,5,4,Late delivery,PAYMENT,300,1,299.98001,78.11
467,2015-01-07,PENDING_PAYMENT,Central America,LATAM,GTM,Corporate,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2015-01-10,Standard Class,3,4,Advance shipping,PAYMENT,40,3,119.97,2.23
45375,2016-10-24,PENDING,North Africa,Africa,EGY,Home Office,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-10-30,Standard Class,6,4,Late delivery,TRANSFER,50,5,250.0,-175.92
52910,2017-02-11,CLOSED,Central America,LATAM,MEX,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-02-17,Standard Class,6,4,Late delivery,CASH,60,1,59.99,8.46
31213,2016-03-31,PENDING_PAYMENT,Oceania,Pacific Asia,AUS,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2016-04-04,Standard Class,4,4,Shipping on time,PAYMENT,200,1,199.99001,-6.46
12147,2015-06-27,COMPLETE,Western Europe,Europe,DEU,Corporate,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-06-30,Second Class,3,2,Late delivery,DEBIT,200,1,199.99001,92.0
12217,2015-06-28,PROCESSING,Western Europe,Europe,DEU,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-06-30,First Class,2,1,Late delivery,TRANSFER,200,1,199.99001,12.22
24431,2015-12-23,PENDING_PAYMENT,Oceania,Pacific Asia,AUS,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-12-25,First Class,2,1,Late delivery,PAYMENT,50,4,200.0,91.08
17288,2015-09-10,PENDING,Western Europe,Europe,FRA,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2015-09-14,Second Class,4,2,Late delivery,TRANSFER,40,2,79.98,33.78
38950,2016-07-22,CANCELED,South of  USA,USCA,USA,Corporate,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2016-07-28,Standard Class,6,4,Shipping canceled,TRANSFER,40,5,199.95,30.96
9306,2015-05-16,COMPLETE,Central America,LATAM,SLV,Consumer,885,Team Golf St. Louis Cardinals Putter Grip,Accessories,24.99,2015-05-18,Second Class,2,2,Shipping on time,DEBIT,25,1,24.99,1.24
18695,2015-09-30,COMPLETE,Western Europe,Europe,DEU,Home Office,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-10-06,Standard Class,6,4,Late delivery,DEBIT,50,1,49.98,12.45
40771,2016-08-18,CLOSED,US Center,USCA,USA,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-08-20,Second Class,2,2,Shipping on time,CASH,60,2,119.98,-68.87
72455,2017-11-23,COMPLETE,South Asia,Pacific Asia,NPL,Consumer,1357,Men's gala suit,Men's Clothing,210.85,2017-11-29,Standard Class,6,4,Late delivery,DEBIT,211,1,210.85001,21.88
51316,2017-01-19,CLOSED,Central America,LATAM,MEX,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2017-01-21,Standard Class,2,4,Advance shipping,CASH,40,1,39.99,-1.01
13301,2015-07-14,PENDING_PAYMENT,Western Europe,Europe,FRA,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-07-14,Same Day,0,0,Shipping on time,PAYMENT,50,4,199.92,82.97
61441,2017-06-15,PENDING,South America,LATAM,BRA,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2017-06-17,First Class,2,1,Late delivery,TRANSFER,130,1,129.99001,52.0
65130,2017-08-08,PENDING_PAYMENT,Western Europe,Europe,FRA,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-08-10,First Class,2,1,Late delivery,PAYMENT,50,1,50.0,-19.6
3444,2015-02-20,COMPLETE,South America,LATAM,COL,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-02-25,Standard Class,5,4,Late delivery,DEBIT,300,1,299.98001,127.7
42643,2016-09-14,COMPLETE,West Africa,Africa,NGA,Corporate,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2016-09-18,Standard Class,4,4,Shipping on time,DEBIT,40,2,79.98,11.4
14754,2015-08-04,COMPLETE,Southern Europe,Europe,ITA,Home Office,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-08-09,Standard Class,5,4,Late delivery,DEBIT,130,1,129.99001,-13.49
52251,2017-02-01,PENDING_PAYMENT,Central America,LATAM,MEX,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2017-02-03,First Class,2,1,Late delivery,PAYMENT,100,5,499.95001,4.95
10590,2015-06-04,CLOSED,Western Europe,Europe,NLD,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-06-10,Standard Class,6,4,Late delivery,CASH,130,1,129.99001,51.93
42426,2016-09-11,PENDING_PAYMENT,Southern Africa,Africa,ZAF,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-09-13,Standard Class,2,4,Advance shipping,PAYMENT,130,1,129.99001,44.83
54863,2017-03-11,PENDING_PAYMENT,South America,LATAM,ARG,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2017-03-15,Standard Class,4,4,Shipping on time,PAYMENT,130,1,129.99001,13.65
36034,2016-06-09,PROCESSING,East of USA,USCA,USA,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-06-14,Standard Class,5,4,Late delivery,TRANSFER,400,1,399.98001,127.39
59214,2017-05-14,PENDING_PAYMENT,Central America,LATAM,PAN,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-05-19,Standard Class,5,4,Late delivery,PAYMENT,60,2,119.98,41.39
7139,2015-04-15,ON_HOLD,Central America,LATAM,GTM,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2015-04-20,Second Class,5,2,Late delivery,DEBIT,100,5,499.95001,116.19
10482,2015-06-02,PENDING_PAYMENT,Western Europe,Europe,DEU,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-06-05,Second Class,3,2,Late delivery,PAYMENT,130,1,129.99001,53.5
927,2015-01-14,COMPLETE,Central America,LATAM,GTM,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-01-17,Standard Class,3,4,Advance shipping,DEBIT,300,1,299.98001,64.74
42094,2016-09-06,CLOSED,Eastern Europe,Europe,RUS,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-09-11,Standard Class,5,4,Late delivery,CASH,60,3,179.97,73.43
7605,2015-04-22,COMPLETE,Caribbean,LATAM,DOM,Home Office,804,Glove It Women's Imperial Golf Glove,Golf Balls,19.99,2015-04-28,Standard Class,6,4,Late delivery,DEBIT,20,5,99.95,43.45
59974,2017-05-25,COMPLETE,Central America,LATAM,GTM,Corporate,305,Mio ALPHA Heart Rate Monitor/Sport Watch,Kids' Golf Clubs,199.0,2017-05-30,Standard Class,5,4,Late delivery,DEBIT,199,1,199.0,71.04
20846,2015-11-01,PENDING_PAYMENT,Southeast Asia,Pacific Asia,,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-11-03,Standard Class,2,4,Advance shipping,PAYMENT,130,1,129.99001,33.93
6974,2015-04-12,ON_HOLD,Central America,LATAM,MEX,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-04-14,First Class,2,1,Late delivery,DEBIT,50,4,200.0,52.2
47199,2016-11-19,PROCESSING,Eastern Europe,Europe,POL,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-11-24,Standard Class,5,4,Late delivery,TRANSFER,50,3,149.94,37.54
49034,2016-12-16,COMPLETE,West Africa,Africa,NGA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-12-21,Standard Class,5,4,Late delivery,DEBIT,60,1,59.99,18.48
51105,2017-01-16,CLOSED,South Asia,Pacific Asia,IRN,Corporate,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2017-01-22,Second Class,6,2,Late delivery,CASH,100,5,499.95001,22.0
75778,2018-01-11,ON_HOLD,Eastern Asia,Pacific Asia,CHN,Home Office,1360,Smart watch,Sporting Goods,327.75,2018-01-15,Second Class,4,2,Late delivery,DEBIT,328,1,327.75,138.44
25927,2016-01-14,COMPLETE,South Asia,Pacific Asia,IND,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-01-17,Standard Class,3,4,Advance shipping,DEBIT,130,1,129.99001,-5.91
3773,2015-02-25,COMPLETE,Central America,LATAM,HND,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-02-27,First Class,2,1,Late delivery,DEBIT,50,3,150.0,51.46
9500,2015-05-19,PENDING_PAYMENT,South America,LATAM,BRA,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-05-21,First Class,2,1,Late delivery,PAYMENT,400,1,399.98001,14.74
30799,2016-03-25,PROCESSING,Oceania,Pacific Asia,NZL,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-03-30,Standard Class,5,4,Late delivery,TRANSFER,60,2,119.98,32.25
17176,2015-09-08,COMPLETE,Southern Europe,Europe,ITA,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-09-10,Standard Class,2,4,Advance shipping,DEBIT,300,1,299.98001,60.76
62805,2017-07-05,COMPLETE,Southern Europe,Europe,ESP,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-07-07,First Class,2,1,Late delivery,DEBIT,50,2,100.0,17.89
19971,2015-10-19,PENDING_PAYMENT,Western Europe,Europe,FRA,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2015-10-21,Standard Class,2,4,Advance shipping,PAYMENT,100,2,199.98,-31.2
27680,2016-02-09,PROCESSING,Oceania,Pacific Asia,AUS,Home Office,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2016-02-15,Standard Class,6,4,Late delivery,TRANSFER,200,1,199.99001,74.62
38573,2016-07-17,PENDING,South of  USA,USCA,USA,Home Office,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-07-21,Standard Class,4,4,Shipping on time,TRANSFER,400,1,399.98001,150.39
48583,2016-12-10,CLOSED,South Asia,Pacific Asia,IRN,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-12-12,First Class,2,1,Late delivery,CASH,60,1,59.99,-9.29
35672,2016-06-04,COMPLETE,West of USA,USCA,USA,Home Office,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-06-07,Second Class,3,2,Late delivery,DEBIT,50,2,100.0,31.85
41472,2016-08-28,COMPLETE,Southern Africa,Africa,ZAF,Consumer,37,adidas Kids' F5 Messi FG Soccer Cleat,Baseball & Softball,34.99,2016-08-31,Standard Class,3,4,Advance shipping,DEBIT,35,5,174.95,16.62
21424,2015-11-09,ON_HOLD,Oceania,Pacific Asia,AUS,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-11-14,Standard Class,5,4,Late delivery,DEBIT,50,4,200.0,-117.6
36921,2016-06-22,CLOSED,West of USA,USCA,USA,Home Office,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-06-24,First Class,2,1,Late delivery,CASH,60,3,179.97,13.78
36826,2016-06-21,COMPLETE,US Center,USCA,USA,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-06-23,First Class,2,1,Late delivery,DEBIT,50,4,199.92,50.42
6640,2015-04-07,CLOSED,Central America,LATAM,MEX,Consumer,778,Bag Boy Beverage Holder,Golf Gloves,24.99,2015-04-09,First Class,2,1,Late delivery,CASH,25,5,124.95,24.99
32526,2016-04-19,COMPLETE,West of USA,USCA,USA,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-04-21,Standard Class,2,4,Advance shipping,DEBIT,50,5,249.89999,70.1
66190,2017-08-24,PENDING,Western Europe,Europe,FRA,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2017-08-30,Second Class,6,2,Late delivery,TRANSFER,50,4,199.92,54.86
42366,2016-09-10,PENDING_PAYMENT,West Asia,Pacific Asia,TUR,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-09-12,Standard Class,2,4,Advance shipping,PAYMENT,130,1,129.99001,62.4
10774,2015-06-07,CLOSED,Western Europe,Europe,FRA,Home Office,44,adidas Men's F10 Messi TRX FG Soccer Cleat,Baseball & Softball,59.99,2015-06-12,Standard Class,5,4,Late delivery,CASH,60,2,119.98,13.88
20418,2015-10-26,PENDING_PAYMENT,Eastern Asia,Pacific Asia,CHN,Corporate,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2015-10-28,First Class,2,1,Late delivery,PAYMENT,100,4,399.95999,126.09
237,2015-01-04,PENDING_PAYMENT,Central America,LATAM,NIC,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-01-07,Standard Class,3,4,Advance shipping,PAYMENT,60,3,179.97,8.2
68372,2017-09-25,PROCESSING,Western Europe,Europe,FRA,Home Office,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-09-28,Standard Class,3,4,Advance shipping,TRANSFER,300,1,299.98001,-118.21
71330,2017-11-07,PENDING,Western Europe,Europe,BEL,Consumer,1353,Porcelain crafts,Crafts,461.48,2017-11-13,Standard Class,6,4,Late delivery,TRANSFER,461,1,461.48001,134.06
1085,2015-01-16,PROCESSING,South America,LATAM,BRA,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-01-22,Standard Class,6,4,Late delivery,TRANSFER,400,1,399.98001,127.77
